Dim1,Dim2,Label
6.8238864,4.7667565,ProtGPT2
7.630511,4.6405716,ProtGPT2
9.50844,6.9216175,ProtGPT2
7.7503953,7.139797,ProtGPT2
10.774263,6.097201,ProtGPT2
9.577749,5.0189734,ProtGPT2
15.362622,1.7360916,ProtGPT2
7.788993,7.5124674,ProtGPT2
11.3636265,5.341608,ProtGPT2
8.067032,7.7290974,ProtGPT2
13.654932,0.2589511,ProtGPT2
13.82866,0.061673764,ProtGPT2
7.6449356,7.033662,ProtGPT2
8.959733,3.7582378,ProtGPT2
8.692949,7.9655957,ProtGPT2
14.539761,1.5565032,ProtGPT2
5.8790407,8.286021,ProtGPT2
7.1849117,6.881641,ProtGPT2
7.450986,5.8094254,ProtGPT2
8.798799,8.329862,ProtGPT2
8.281158,7.0155883,ProtGPT2
14.997396,1.1774825,ProtGPT2
7.632059,7.1077595,ProtGPT2
9.689508,8.304828,ProtGPT2
9.34275,6.4200644,ProtGPT2
13.671674,0.37971622,ProtGPT2
7.0072203,6.0838056,ProtGPT2
6.987061,4.9616876,ProtGPT2
9.090627,7.489397,ProtGPT2
7.2704115,4.4905314,ProtGPT2
5.633267,6.0414042,ProtGPT2
9.477662,8.597866,ProtGPT2
8.175936,7.3808427,ProtGPT2
6.6861644,5.3363547,ProtGPT2
6.8929253,6.3454437,ProtGPT2
7.375424,7.2853556,ProtGPT2
6.6444306,6.563231,ProtGPT2
8.434139,7.4863296,ProtGPT2
13.977365,5.820863,ProtGPT2
14.297173,5.0577893,ProtGPT2
13.900702,1.8075964,ProtGPT2
9.070987,7.5836005,ProtGPT2
6.1458583,7.2330446,ProtGPT2
13.636316,5.0520043,ProtGPT2
8.971432,8.858434,ProtGPT2
6.3324404,6.728828,ProtGPT2
8.777735,2.0290294,ProtGPT2
9.107311,8.822243,ProtGPT2
8.196544,6.9177475,ProtGPT2
10.457801,6.594211,ProtGPT2
12.71663,4.313634,ProtGPT2
7.5130105,8.072942,ProtGPT2
9.069941,9.082317,ProtGPT2
9.775001,4.92632,ProtGPT2
11.541567,-0.31954032,ProtGPT2
12.7693,3.6253927,ProtGPT2
14.153296,5.5779247,ProtGPT2
9.429524,8.901943,ProtGPT2
8.690434,3.962558,ProtGPT2
8.99874,8.84693,ProtGPT2
10.948253,6.0302286,ProtGPT2
9.043471,8.075961,ProtGPT2
9.406516,5.9624805,ProtGPT2
8.370167,0.63642395,ProtGPT2
9.875424,7.497411,ProtGPT2
10.033422,7.5052505,ProtGPT2
8.3391075,7.0018272,ProtGPT2
14.385058,4.2008033,ProtGPT2
7.6290307,5.4771323,ProtGPT2
6.159583,5.9763517,ProtGPT2
11.358767,1.8351462,ProtGPT2
6.318155,7.83171,ProtGPT2
11.678558,5.0874915,ProtGPT2
3.9799175,7.160716,IPR035105
5.1497254,8.298888,IPR035105
5.308884,6.505567,IPR035105
4.2370524,7.8307376,IPR035105
2.607341,8.307267,IPR035105
1.6074057,11.091171,IPR035105
2.0451899,9.765337,IPR035105
1.2565063,8.293229,IPR035105
4.095089,8.834582,IPR035105
2.8951864,9.577487,IPR035105
4.1910276,7.834061,IPR035105
0.19363336,9.140329,IPR035105
3.512166,8.129033,IPR035105
1.751286,10.624661,IPR035105
-0.30742308,7.9559574,IPR035105
3.8761513,8.734857,IPR035105
0.58623165,9.766367,IPR035105
3.6258857,9.128024,IPR035105
7.0437174,7.447111,IPR035105
4.601619,8.347753,IPR035105
2.6215608,7.241897,IPR035105
0.47490025,7.8082523,IPR035105
-0.025562825,7.7910237,IPR035105
2.4180028,9.070012,IPR035105
0.5529474,11.168549,IPR035105
13.622782,0.83795494,IPR035105
6.954173,4.2675395,IPR035105
3.6611867,7.7487884,IPR035105
0.15708798,9.605452,IPR035105
2.2656531,8.867024,IPR035105
4.708263,7.264081,IPR035105
3.9889958,8.883919,IPR035105
1.9000663,10.683918,IPR035105
2.7355785,9.728413,IPR035105
5.2415247,8.281994,IPR035105
2.5263298,8.245239,IPR035105
2.949532,7.090697,IPR035105
1.8680402,8.005859,IPR035105
5.7256074,8.289293,IPR035105
2.7260604,6.80012,IPR035105
-0.02802106,7.889673,IPR035105
0.69754404,8.589744,IPR035105
1.1059465,9.118316,IPR035105
2.3644028,8.448624,IPR035105
4.634285,7.801215,IPR035105
-0.21113281,7.941788,IPR035105
5.5281076,8.26079,IPR035105
1.8480568,10.263791,IPR035105
2.1124732,10.155327,IPR035105
6.756344,7.5956283,IPR035105
14.024785,5.285477,IPR035105
0.4077653,8.855948,IPR035105
4.193614,7.9858775,IPR035105
1.4429549,8.221355,IPR035105
5.0259256,8.275334,IPR035105
3.7799642,7.997815,IPR035105
3.3239033,7.769099,IPR035105
0.8382227,7.9338403,IPR035105
2.7946982,7.355161,IPR035105
3.3317459,8.152757,IPR035105
9.632787,8.740524,IPR035105
2.5888827,9.853483,IPR035105
3.1886568,6.769675,IPR035105
7.0132136,7.254066,IPR035105
2.4379194,10.115422,IPR035105
0.86346394,10.776018,IPR035105
3.8904676,6.521808,IPR035105
-0.449201,8.498023,IPR035105
2.2856333,9.936735,IPR035105
3.2179906,8.152328,IPR035105
4.202462,6.4176307,IPR035105
1.3558441,11.203889,IPR035105
2.0283592,9.919583,IPR035105
4.319465,8.712006,IPR035105
3.2907534,6.668205,IPR035105
1.2463574,10.420253,IPR035105
2.443164,9.235012,IPR035105
3.4036007,7.9238305,IPR035105
2.0593374,6.992734,IPR035105
4.2492805,7.9418297,IPR035105
-0.18285717,7.790684,IPR035105
0.5170502,11.174124,IPR035105
4.900607,7.67507,IPR035105
0.52326703,7.882513,IPR035105
-0.4400581,8.934354,IPR035105
2.7944376,9.216441,IPR035105
0.8263291,8.483881,IPR035105
2.8377738,6.780286,IPR035105
5.7549744,8.149377,IPR035105
3.6008315,8.3426,IPR035105
0.7437743,9.749866,IPR035105
4.577351,7.8793416,IPR035105
2.5189784,7.568035,IPR035105
4.50431,7.624973,IPR035105
1.1288246,11.254906,IPR035105
3.232095,6.6135354,IPR035105
3.1750405,6.7283225,IPR035105
5.536055,8.428062,IPR035105
6.1634574,8.091605,IPR035105
3.0334022,6.855186,IPR035105
3.0090747,8.479445,IPR035105
4.4271054,7.952919,IPR035105
2.5192215,10.1093855,IPR035105
4.022057,7.999861,IPR035105
1.8862189,9.058109,IPR035105
5.0200286,6.6611423,IPR035105
0.7141154,10.990695,IPR035105
2.6768997,7.790325,IPR035105
3.3225424,7.9351816,IPR035105
1.9675403,8.99683,IPR035105
1.30245,9.605679,IPR035105
6.5747867,7.2972693,IPR035105
5.8407435,7.8390045,IPR035105
2.7724648,6.9437265,IPR035105
3.7157593,8.106548,IPR035105
3.3835707,9.431457,IPR035105
1.2217809,8.3444,IPR035105
2.6549084,9.349469,IPR035105
2.6060176,7.672286,IPR035105
1.7860264,10.497937,IPR035105
2.0855408,8.907383,IPR035105
2.8910754,6.6782804,IPR035105
2.4501138,7.716149,IPR035105
-0.35723534,7.8910236,IPR035105
0.6878507,9.734754,IPR035105
2.6736794,9.357671,IPR035105
2.7989955,9.763398,IPR035105
5.111469,7.8215275,IPR035105
3.545834,7.212952,IPR035105
6.379833,7.344605,IPR035105
2.1779852,6.966891,IPR035105
7.1413307,7.212273,IPR035105
2.3977826,8.497237,IPR035105
3.1683311,6.8280725,IPR035105
1.6676596,10.94332,IPR035105
15.21676,1.553079,IPR035105
3.9838634,7.6688437,IPR035105
1.6912602,8.10044,IPR035105
2.022957,8.94801,IPR035105
3.3759515,8.857729,IPR035105
5.722797,7.6389256,IPR035105
3.871065,6.663982,IPR035105
5.7482424,6.4270043,IPR035105
6.0338573,7.2533774,IPR035105
2.7732081,8.521908,IPR035105
2.870192,6.930032,IPR035105
4.873752,6.8575993,IPR035105
0.47746712,9.70282,IPR035105
4.537202,8.10397,IPR035105
3.7720485,9.23315,IPR035105
3.604021,8.057117,IPR035105
5.50161,8.307644,IPR035105
4.993021,7.425375,IPR035105
5.3192053,7.910696,IPR035105
2.3090186,10.325383,IPR035105
3.8729143,6.7606583,IPR035105
-0.2794885,7.970642,IPR035105
3.7516627,7.756408,IPR035105
4.093157,7.02983,IPR035105
2.7294073,6.8455944,IPR035105
3.313655,7.109776,IPR035105
0.92496186,10.768422,IPR035105
3.5508206,9.2882805,IPR035105
1.2788212,11.29402,IPR035105
1.1002787,9.788615,IPR035105
2.5345807,8.309634,IPR035105
1.6895245,10.105475,IPR035105
2.0794365,10.543005,IPR035105
3.8748004,9.123797,IPR035105
1.5851421,10.929299,IPR035105
4.9514074,6.6301208,IPR035105
1.875809,10.33888,IPR035105
0.93005663,9.674712,IPR035105
-0.26962623,8.046826,IPR035105
4.6571264,7.076145,IPR035105
2.0551836,8.329917,IPR035105
6.018748,7.450741,IPR035105
2.7238553,7.7970357,IPR035105
2.003266,9.807375,IPR035105
5.0285606,6.7206798,IPR035105
0.8013323,8.636658,IPR035105
2.0522363,8.907355,IPR035105
2.5972965,7.159244,IPR035105
0.6588435,11.219996,IPR035105
6.0587697,6.9392505,IPR035105
9.395128,7.6595,IPR035105
4.632675,7.3108582,IPR035105
2.057957,10.43805,IPR035105
3.3793235,9.432291,IPR035105
0.64715755,8.613408,IPR035105
4.553706,7.8977413,IPR035105
4.603573,8.243188,IPR035105
0.586591,11.181036,IPR035105
4.581679,8.6443,IPR035105
-0.09895255,7.8858223,IPR035105
4.360967,6.905477,IPR035105
4.322057,8.19366,IPR035105
4.8410687,8.247323,IPR035105
-0.12955372,7.878446,IPR035105
1.0041348,8.651474,IPR035105
4.5241404,7.0893455,IPR035105
3.2239132,9.355081,IPR035105
3.244261,9.393776,IPR035105
0.71372306,9.763337,IPR035105
-0.36626008,8.079915,IPR035105
4.229562,7.7903557,IPR035105
2.7518406,7.101325,IPR035105
5.889732,7.887787,IPR035105
6.95528,7.5154595,IPR035105
4.6139402,8.077567,IPR035105
0.6935295,9.468458,IPR035105
-0.47487038,8.904937,IPR035105
2.2783878,9.108531,IPR035105
6.339081,7.921266,IPR035105
3.6085782,8.175416,IPR035105
-0.2993116,7.8680015,IPR035105
3.4575548,9.338147,IPR035105
0.5913525,11.138181,IPR035105
4.947907,6.8898335,IPR035105
5.496538,8.183289,IPR035105
0.6642531,8.675151,IPR035105
14.550714,4.0162992,IPR035105
4.2135043,8.985498,IPR035105
2.5394344,7.477945,IPR035105
2.1598797,8.919333,IPR035105
4.7051153,7.7461634,IPR035105
1.5277693,11.084883,IPR035105
4.2994823,7.9058657,IPR035105
12.794855,1.6571352,IPR035105
1.9307401,10.33009,IPR035105
5.2426023,6.808545,IPR035105
2.9797637,7.760726,IPR035105
2.815376,8.3325,IPR035105
2.4085348,8.81704,IPR035105
3.7066534,8.150057,IPR035105
3.3873932,7.642471,IPR035105
1.7933551,9.894965,IPR035105
4.2215962,8.695581,IPR035105
3.8145227,8.271678,IPR035105
1.8484807,10.39404,IPR035105
1.6427743,8.15088,IPR035105
1.9865261,10.330454,IPR035105
14.163803,1.3881316,IPR035105
2.2209098,8.19045,IPR035105
3.4045305,6.596584,IPR035105
4.703842,7.933044,IPR035105
0.6130384,11.164927,IPR035105
2.2817938,10.207378,IPR035105
0.65225255,11.065255,IPR035105
1.9785377,8.013813,IPR035105
0.7863128,8.541576,IPR035105
0.67746204,11.011375,IPR035105
2.6547518,7.5217004,IPR035105
3.9167283,8.914256,IPR035105
1.7913247,10.500511,IPR035105
0.7972217,8.471635,IPR035105
0.6237186,11.129466,IPR035105
2.9975448,9.57425,IPR035105
6.6760077,7.2410884,IPR035105
0.5618972,8.776042,IPR035105
5.2411666,7.9065733,IPR035105
3.2681277,7.8387895,IPR035105
6.208502,6.859955,IPR035105
-0.41911477,8.293236,IPR035105
5.1884937,6.728523,IPR035105
6.1250663,7.942869,IPR035105
4.378362,7.2416515,IPR035105
